GEO_NAME,employed,unemployed,5 to 14 years,african american,all occupations,average total income of household in 2020 ($),between 7 a.m. and 7:59 a.m.,"black, n.o.s.","caucasian (white), n.o.s.",chinese,filipino,government transfers (%),indigenous identity,major repairs needed,median value of dwellings ($),movers,"no certificate, diploma or degree",not in the labour force,one-maintainer household,"postsecondary certificate, diploma or degree",public transit,renter,"south asian, n.o.s.",spending 30% or more of income on shelter costs,total visible minority population,under 5 years,average number of rooms per dwelling,2000 and before,65 years and over
59150331,59.210526315789465,1.3888888888888888,11.3,1.2,100.0,91.87008271131732,23.5,0.0,0.0,38.0,6.6,17.4,1.2,3.0,83.85744234800839,17.8,21.5,33.82352941176471,48.5,42.4,35.3,40.9,0.0,21.9,67.9,9.7,5.5,60.7,30.299999999999997
59150332,45.45454545454545,8.064516129032258,9.2,0.0,97.2,90.98244906193261,20.4,0.0,0.0,47.3,6.8,17.6,2.7,3.8,82.54716981132076,2.8,21.8,41.37931034482759,37.7,46.0,22.4,30.2,0.0,22.6,69.9,7.7,6.0,71.7,22.6
59150333,50.943396226415096,8.653846153846153,7.7,0.0,100.0,92.29372604397821,27.5,0.0,0.0,48.7,0.0,18.6,0.0,9.1,86.47798742138365,11.6,23.1,31.372549019607842,38.6,49.0,27.5,38.6,0.0,22.7,62.3,7.7,5.6,77.3,27.2
59150334,53.06122448979592,6.25,10.6,0.0,96.9,79.68529352430906,18.2,0.0,3.7,29.9,2.8,8.7,0.0,4.8,83.85744234800839,13.1,27.1,27.083333333333332,38.1,46.9,18.2,35.7,0.0,26.2,54.7,8.5,6.1,61.9,28.5
59150335,65.27777777777779,6.428571428571428,15.5,0.0,94.1,92.49546096429292,18.8,0.0,4.3,46.6,3.7,21.2,5.0,5.0,87.13312368972746,16.1,22.9,30.434782608695656,51.7,52.1,20.3,48.3,0.0,28.8,68.3,5.6,5.1,46.6,21.6
59150336,59.25925925925925,4.807692307692308,16.3,0.0,100.0,89.16683477910026,33.3,0.0,0.0,38.4,0.0,14.8,0.0,4.3,81.23689727463312,13.8,17.3,32.0,40.4,56.7,9.5,31.9,0.0,21.7,58.1,4.1,6.8,68.10000000000001,36.2
59150337,58.139534883720934,9.090909090909092,20.0,0.0,96.2,89.97377446035908,32.1,0.0,0.0,19.8,7.0,14.6,2.3,0.0,83.85744234800839,6.9,13.0,25.71428571428571,41.2,62.3,17.9,32.4,0.0,17.6,34.5,6.7,6.5,88.3,23.5
59150338,56.60377358490566,5.681818181818182,16.3,0.0,98.4,88.56163001815614,16.2,0.0,0.0,28.0,6.5,14.1,0.0,8.1,83.85744234800839,6.5,11.4,27.77777777777778,35.1,62.5,18.9,27.0,0.0,18.4,54.7,10.2,6.2,89.2,27.0
59150339,55.35714285714286,4.040404040404041,7.7,0.0,97.0,86.94775065563849,26.2,0.0,0.0,27.0,2.6,10.0,0.0,0.0,83.85744234800839,8.8,22.2,23.25581395348837,42.9,57.6,11.9,28.6,0.0,19.0,39.1,5.1,6.2,69.0,28.599999999999998
59150340,60.0,7.317073170731707,7.3,0.0,98.2,92.59632842445028,31.6,0.0,0.0,40.9,4.3,20.0,0.0,5.4,86.47798742138365,16.1,17.1,28.57142857142857,51.4,51.2,28.9,37.8,0.0,22.2,67.7,0.0,6.1,81.0,24.3
59150341,61.904761904761905,0.0,20.0,0.0,100.0,93.60500302602381,22.2,0.0,0.0,30.5,0.0,24.4,3.2,10.3,82.54716981132076,13.8,23.8,37.2093023255814,35.9,53.6,16.7,46.2,0.0,26.3,45.7,0.0,5.6,84.5,23.1
59150342,45.23809523809524,12.32876712328767,11.1,0.0,100.0,90.17550938067379,0.0,0.0,4.7,34.1,3.5,14.6,0.0,5.7,83.85744234800839,14.3,15.1,25.806451612903224,51.4,54.8,12.0,22.9,0.0,17.6,51.2,13.9,6.5,88.6,31.4
59150343,61.29032258064516,5.172413793103448,13.3,0.0,97.7,89.67117207988703,20.8,0.0,3.2,11.1,0.0,9.4,3.2,11.8,79.92662473794549,11.1,5.2,25.925925925925924,52.9,81.0,12.5,64.7,0.0,17.1,17.7,0.0,4.6,100.00000000000001,23.5
59150344,69.23076923076923,7.6923076923076925,20.8,0.0,98.3,89.87290700020174,9.7,0.0,8.4,8.4,0.0,13.0,0.0,4.9,86.47798742138365,7.5,14.1,20.51282051282051,58.5,70.5,12.9,41.5,0.0,31.7,21.3,8.3,5.4,90.30000000000001,12.2
59150345,69.23076923076923,5.714285714285714,24.0,0.0,100.0,90.98244906193261,29.5,0.0,8.4,5.9,0.0,8.9,2.5,9.8,85.16771488469601,11.9,5.7,16.9811320754717,55.7,70.5,15.9,54.1,0.0,31.7,16.1,12.0,4.6,88.5,11.5
59150346,75.55555555555556,7.317073170731707,10.0,0.0,100.0,89.97377446035908,18.9,0.0,0.0,8.0,0.0,13.2,3.4,10.3,83.85744234800839,12.5,9.8,18.91891891891892,46.2,64.6,32.4,53.8,0.0,33.3,20.5,15.0,5.6,84.6,10.2
59150347,70.73170731707317,7.894736842105263,0.0,0.0,96.6,94.61367762759734,26.5,0.0,0.0,2.4,0.0,14.2,10.7,5.9,91.71907756813417,17.1,2.6,24.242424242424242,62.7,75.0,17.6,74.5,0.0,43.1,16.7,0.0,3.8,84.30000000000001,19.6
59150348,71.1864406779661,4.901960784313726,22.2,0.0,98.7,92.69719588460762,14.6,0.0,0.0,3.4,0.0,12.3,4.2,20.3,93.68448637316563,23.9,4.9,20.930232558139537,54.7,78.4,9.8,57.8,0.0,36.5,13.6,0.0,3.9,92.2,20.4
59150349,60.0,7.246376811594203,37.0,2.2,96.1,93.30240064555174,19.4,0.0,0.0,7.8,0.0,16.8,15.4,11.9,96.37054507337527,29.5,8.7,20.0,66.7,81.2,19.4,69.0,2.2,16.3,30.8,11.1,3.9,100.0,23.8
59150350,29.545454545454547,8.235294117647058,8.7,0.0,94.4,97.55900746419205,13.0,0.0,0.0,3.2,0.0,44.0,25.0,18.5,89.09853249475891,14.1,31.8,46.34146341463415,79.6,48.2,30.4,83.3,0.0,20.8,26.1,17.4,3.5,94.4,29.700000000000003
59150351,87.5,3.614457831325301,21.1,0.0,100.0,90.98244906193261,24.4,0.0,0.0,6.9,2.3,7.5,4.7,18.0,93.68448637316563,26.4,4.8,9.523809523809524,46.0,78.3,19.5,72.0,0.0,24.0,24.4,0.0,3.7,86.0,12.0
59150352,40.298507462686565,6.428571428571428,12.7,0.0,96.7,98.36594714545087,24.3,0.0,0.0,16.4,9.6,42.6,6.8,4.7,0.0,11.0,19.3,54.794520547945204,77.4,52.9,27.0,96.2,0.0,26.7,43.2,5.1,2.9,97.3,49.1
59150353,67.3913043478261,6.976744186046512,16.0,0.0,98.4,93.80673794633852,27.8,0.0,3.2,7.4,4.2,15.1,5.3,7.3,96.96016771488469,20.9,10.5,30.0,65.5,66.3,19.4,45.5,0.0,32.7,36.8,12.0,4.0,85.5,20.0
59150354,67.1875,7.82608695652174,16.7,0.0,100.0,94.45228969134557,25.6,0.0,1.6,8.9,0.0,17.0,5.7,16.7,95.64989517819707,21.3,7.0,23.076923076923077,51.5,69.6,33.3,80.3,0.0,29.2,27.6,20.0,3.6,99.99999999999999,9.1
59150355,55.769230769230774,10.416666666666668,28.6,0.0,98.5,94.81541254791205,17.6,0.0,0.0,1.7,0.0,24.4,36.5,23.6,97.58909853249476,18.6,17.7,26.666666666666668,65.5,60.4,41.2,67.3,0.0,30.9,15.7,23.8,3.9,94.5,0.0
59150356,73.80952380952381,4.761904761904762,25.0,0.0,100.0,88.35989509784143,21.6,0.0,0.0,7.1,4.0,9.6,4.0,7.0,81.23689727463312,11.1,9.5,19.047619047619047,53.5,75.0,13.5,37.2,0.0,22.7,15.0,0.0,5.1,83.8,16.3
59150357,68.67469879518072,8.433734939759036,16.3,0.0,98.4,95.9451281016744,18.4,0.0,3.3,4.9,0.0,19.9,4.9,14.0,94.99475890985325,21.5,7.2,25.301204819277107,66.4,69.9,34.2,90.7,0.0,39.3,31.5,0.0,3.1,92.39999999999999,14.9
59150358,76.47058823529412,6.741573033707865,21.1,0.0,100.0,87.75469033689731,16.7,0.0,0.0,4.6,0.0,7.5,0.0,10.9,85.82285115303984,26.9,4.5,12.82051282051282,45.7,75.3,26.2,39.1,0.0,21.3,20.6,10.5,5.6,63.099999999999994,8.6
59150359,64.58333333333334,10.638297872340425,15.4,0.0,95.7,95.26931611862014,41.7,0.0,0.0,13.3,21.4,22.6,12.1,12.5,97.64150943396227,19.4,6.4,28.26086956521739,62.5,74.5,47.2,75.0,0.0,27.8,48.5,7.7,3.5,92.80000000000001,19.700000000000003
59150360,67.6923076923077,6.896551724137931,12.8,0.0,100.0,95.29957635666734,21.2,0.0,4.0,4.0,11.9,23.2,4.0,11.6,0.0,15.2,10.3,28.30188679245283,68.1,68.1,42.3,94.2,0.0,29.0,39.7,0.0,3.5,94.1,20.2
59150361,66.66666666666666,5.714285714285714,13.6,0.0,100.0,91.78938874319144,17.9,0.0,2.5,14.4,16.9,15.3,3.4,17.0,82.0230607966457,25.2,10.5,21.428571428571427,40.4,69.5,35.7,53.2,0.0,30.4,40.7,4.5,4.9,78.80000000000001,10.6
59150362,65.95744680851064,6.024096385542169,6.5,0.0,100.0,90.67984668146056,5.1,0.0,0.0,30.8,14.3,16.6,0.0,5.9,89.09853249475891,13.2,13.3,22.22222222222222,41.2,61.4,33.3,38.2,0.0,14.7,58.2,6.5,5.1,73.6,17.700000000000003
59150363,78.57142857142857,3.6585365853658534,8.7,0.0,100.0,87.65382287673997,19.5,0.0,0.0,7.2,9.3,6.4,2.1,7.3,86.6090146750524,15.6,8.5,17.5,36.6,80.5,24.4,34.1,0.0,24.4,38.1,13.0,5.4,65.8,7.3
59150364,58.333333333333336,7.792207792207792,12.9,0.0,100.0,86.94775065563849,21.4,0.0,0.0,22.6,4.3,9.8,4.3,13.2,87.52620545073376,22.8,9.0,21.951219512195124,36.8,65.4,21.4,47.4,0.0,18.9,45.7,12.9,5.3,73.6,29.0
59150365,72.72727272727273,4.3478260869565215,12.5,0.0,100.0,90.37724430098851,38.9,0.0,0.0,13.3,2.4,13.4,0.0,12.1,87.26415094339623,15.7,5.8,27.027027027027028,48.5,62.3,16.7,54.5,0.0,21.2,38.6,16.7,4.9,81.8,21.2
59150366,68.75,6.211180124223603,5.6,0.0,99.2,91.66834779100262,26.8,0.0,2.7,16.4,3.3,12.8,2.2,7.7,83.85744234800839,28.7,13.0,24.691358024691358,41.0,71.4,25.4,64.1,0.0,29.9,37.0,9.3,4.6,56.4,12.9
59150367,74.78991596638656,5.357142857142857,11.4,0.0,100.0,92.81823683679644,29.1,0.0,7.7,12.0,3.1,11.1,1.5,3.0,89.09853249475891,31.1,6.3,18.095238095238095,56.8,73.2,27.3,67.4,2.3,36.2,41.5,12.7,3.8,33.3,13.600000000000001
59150368,52.5,5.263157894736842,16.7,0.0,100.0,91.18418398224733,22.5,0.0,0.0,32.9,11.8,19.6,0.0,10.7,85.03668763102725,20.2,14.5,31.428571428571427,28.6,57.9,30.0,50.0,0.0,20.7,70.6,0.0,5.5,78.60000000000001,21.4
59150369,59.183673469387756,6.25,27.0,0.0,100.0,91.99112366350616,20.0,0.0,0.0,27.6,7.6,18.8,0.0,0.0,86.47798742138365,18.3,13.5,19.148936170212767,33.3,50.0,31.1,51.3,0.0,28.2,61.0,0.0,5.1,76.89999999999999,18.0
